"","lhs","","rhs","support","confidence","lift"
"[4]398","{milk=FALSE,tail=TRUE}","=>","{legs=FALSE}",0.158415841584158,0.4,1.75652173913044
"[5]389","{eggs=TRUE,tail=TRUE}","=>","{legs=FALSE}",0.148514851485149,0.384615384615385,1.68896321070234
"[6]357","{predator=TRUE,tail=TRUE}","=>","{legs=FALSE}",0.138613861386139,0.333333333333333,1.46376811594203
"[7]325","{feathers=FALSE,tail=TRUE}","=>","{legs=FALSE}",0.178217821782178,0.327272727272727,1.43715415019763
"[8]275","{tail=TRUE,catsize=FALSE}","=>","{legs=FALSE}",0.118811881188119,0.324324324324324,1.42420681551116
"[9]230","{airborne=FALSE,tail=TRUE}","=>","{legs=FALSE}",0.178217821782178,0.315789473684211,1.38672768878719
"[1]1409","{breathes=FALSE,tail=TRUE}","=>","{legs=FALSE}",0.138613861386139,1,4.39130434782609
"[2]1379","{aquatic=TRUE,tail=TRUE}","=>","{legs=FALSE}",0.158415841584158,0.615384615384615,2.70234113712375
"[3]1340","{hair=FALSE,tail=TRUE}","=>","{legs=FALSE}",0.178217821782178,0.428571428571429,1.88198757763975
"[4]1297","{milk=FALSE,tail=TRUE}","=>","{legs=FALSE}",0.158415841584158,0.4,1.75652173913044
"[5]1284","{eggs=TRUE,tail=TRUE}","=>","{legs=FALSE}",0.148514851485149,0.384615384615385,1.68896321070234
"[6]1256","{predator=TRUE,tail=TRUE}","=>","{legs=FALSE}",0.138613861386139,0.333333333333333,1.46376811594203
"[7]1222","{feathers=FALSE,tail=TRUE}","=>","{legs=FALSE}",0.178217821782178,0.327272727272727,1.43715415019763
"[8]1172","{tail=TRUE,catsize=FALSE}","=>","{legs=FALSE}",0.118811881188119,0.324324324324324,1.42420681551116
"[9]1131","{airborne=FALSE,tail=TRUE}","=>","{legs=FALSE}",0.178217821782178,0.315789473684211,1.38672768878719
"[1]511","{toothed=TRUE,catsize=FALSE}","=>","{legs=FALSE}",0.118811881188119,0.461538461538462,2.02675585284281
"[2]479","{airborne=FALSE,catsize=FALSE}","=>","{legs=FALSE}",0.158415841584158,0.444444444444444,1.95169082125604
"[3]444","{feathers=FALSE,catsize=FALSE}","=>","{legs=FALSE}",0.158415841584158,0.372093023255814,1.63397371081901
"[4]399","{tail=TRUE,catsize=FALSE}","=>","{legs=FALSE}",0.118811881188119,0.324324324324324,1.42420681551116
"[5]390","{backbone=TRUE,catsize=FALSE}","=>","{legs=FALSE}",0.118811881188119,0.3,1.31739130434783
"[6]358","{domestic=FALSE,catsize=FALSE}","=>","{legs=FALSE}",0.148514851485149,0.3,1.31739130434783
"[1]1410","{toothed=TRUE,catsize=FALSE}","=>","{legs=FALSE}",0.118811881188119,0.461538461538462,2.02675585284281
"[2]1380","{airborne=FALSE,catsize=FALSE}","=>","{legs=FALSE}",0.158415841584158,0.444444444444444,1.95169082125604
"[3]1341","{feathers=FALSE,catsize=FALSE}","=>","{legs=FALSE}",0.158415841584158,0.372093023255814,1.63397371081901
"[4]1298","{tail=TRUE,catsize=FALSE}","=>","{legs=FALSE}",0.118811881188119,0.324324324324324,1.42420681551116
"[5]1285","{backbone=TRUE,catsize=FALSE}","=>","{legs=FALSE}",0.118811881188119,0.3,1.31739130434783
"[6]1257","{domestic=FALSE,catsize=FALSE}","=>","{legs=FALSE}",0.148514851485149,0.3,1.31739130434783
"[1]512","{airborne=FALSE,aquatic=TRUE}","=>","{legs=FALSE}",0.178217821782178,0.580645161290323,2.54978962131837
"[2]480","{hair=FALSE,airborne=FALSE}","=>","{legs=FALSE}",0.217821782178218,0.55,2.41521739130435
"[3]445","{milk=FALSE,airborne=FALSE}","=>","{legs=FALSE}",0.198019801980198,0.526315789473684,2.31121281464531
"[4]400","{eggs=TRUE,airborne=FALSE}","=>","{legs=FALSE}",0.188118811881188,0.513513513513513,2.25499412455934
"[5]391","{airborne=FALSE,catsize=FALSE}","=>","{legs=FALSE}",0.158415841584158,0.444444444444444,1.95169082125604
"[6]359","{airborne=FALSE,predator=TRUE}","=>","{legs=FALSE}",0.168316831683168,0.346938775510204,1.52351375332742
"[7]326","{airborne=FALSE,domestic=FALSE}","=>","{legs=FALSE}",0.217821782178218,0.323529411764706,1.42071611253197
"[8]276","{airborne=FALSE,toothed=TRUE}","=>","{legs=FALSE}",0.188118811881188,0.322033898305085,1.4141488577745
"[9]231","{airborne=FALSE,tail=TRUE}","=>","{legs=FALSE}",0.178217821782178,0.315789473684211,1.38672768878719
"[10]79","{feathers=FALSE,airborne=FALSE}","=>","{legs=FALSE}",0.227722772277228,0.315068493150685,1.38356164383562
"[1]1411","{airborne=FALSE,aquatic=TRUE}","=>","{legs=FALSE}",0.178217821782178,0.580645161290323,2.54978962131837
"[2]1381","{hair=FALSE,airborne=FALSE}","=>","{legs=FALSE}",0.217821782178218,0.55,2.41521739130435
"[3]1342","{milk=FALSE,airborne=FALSE}","=>","{legs=FALSE}",0.198019801980198,0.526315789473684,2.31121281464531
"[4]1299","{eggs=TRUE,airborne=FALSE}","=>","{legs=FALSE}",0.188118811881188,0.513513513513513,2.25499412455934
"[5]1286","{airborne=FALSE,catsize=FALSE}","=>","{legs=FALSE}",0.158415841584158,0.444444444444444,1.95169082125604
"[6]1258","{airborne=FALSE,predator=TRUE}","=>","{legs=FALSE}",0.168316831683168,0.346938775510204,1.52351375332742
"[7]1223","{airborne=FALSE,domestic=FALSE}","=>","{legs=FALSE}",0.217821782178218,0.323529411764706,1.42071611253197
"[8]1173","{airborne=FALSE,toothed=TRUE}","=>","{legs=FALSE}",0.188118811881188,0.322033898305085,1.4141488577745
"[9]1132","{airborne=FALSE,tail=TRUE}","=>","{legs=FALSE}",0.178217821782178,0.315789473684211,1.38672768878719
"[10]164","{feathers=FALSE,airborne=FALSE}","=>","{legs=FALSE}",0.227722772277228,0.315068493150685,1.38356164383562
"[1]513","{toothed=TRUE,breathes=FALSE}","=>","{legs=FALSE}",0.138613861386139,1,4.39130434782609
"[2]481","{hair=FALSE,toothed=TRUE}","=>","{legs=FALSE}",0.178217821782178,0.782608695652174,3.43667296786389
"[3]446","{milk=FALSE,toothed=TRUE}","=>","{legs=FALSE}",0.158415841584158,0.761904761904762,3.34575569358178
"[4]401","{eggs=TRUE,toothed=TRUE}","=>","{legs=FALSE}",0.148514851485149,0.75,3.29347826086957
"[5]392","{aquatic=TRUE,toothed=TRUE}","=>","{legs=FALSE}",0.168316831683168,0.739130434782609,3.24574669187146
"[6]360","{toothed=TRUE,catsize=FALSE}","=>","{legs=FALSE}",0.118811881188119,0.461538461538462,2.02675585284281
"[7]327","{predator=TRUE,toothed=TRUE}","=>","{legs=FALSE}",0.148514851485149,0.405405405405405,1.78025851938895
"[8]277","{toothed=TRUE,domestic=FALSE}","=>","{legs=FALSE}",0.178217821782178,0.346153846153846,1.52006688963211
"[9]232","{airborne=FALSE,toothed=TRUE}","=>","{legs=FALSE}",0.188118811881188,0.322033898305085,1.4141488577745
"[1]1412","{toothed=TRUE,breathes=FALSE}","=>","{legs=FALSE}",0.138613861386139,1,4.39130434782609
"[2]1382","{hair=FALSE,toothed=TRUE}","=>","{legs=FALSE}",0.178217821782178,0.782608695652174,3.43667296786389
"[3]1343","{milk=FALSE,toothed=TRUE}","=>","{legs=FALSE}",0.158415841584158,0.761904761904762,3.34575569358178
"[4]1300","{eggs=TRUE,toothed=TRUE}","=>","{legs=FALSE}",0.148514851485149,0.75,3.29347826086957
"[5]1287","{aquatic=TRUE,toothed=TRUE}","=>","{legs=FALSE}",0.168316831683168,0.739130434782609,3.24574669187146
"[6]1259","{toothed=TRUE,catsize=FALSE}","=>","{legs=FALSE}",0.118811881188119,0.461538461538462,2.02675585284281
"[7]1224","{predator=TRUE,toothed=TRUE}","=>","{legs=FALSE}",0.148514851485149,0.405405405405405,1.78025851938895
"[8]1174","{toothed=TRUE,domestic=FALSE}","=>","{legs=FALSE}",0.178217821782178,0.346153846153846,1.52006688963211
"[9]1133","{airborne=FALSE,toothed=TRUE}","=>","{legs=FALSE}",0.188118811881188,0.322033898305085,1.4141488577745
"[1]514","{eggs=TRUE,fins=TRUE}","=>","{legs=FALSE}",0.128712871287129,1,4.39130434782609
"[2]482","{eggs=TRUE,toothed=TRUE}","=>","{legs=FALSE}",0.148514851485149,0.75,3.29347826086957
"[3]447","{eggs=TRUE,airborne=FALSE}","=>","{legs=FALSE}",0.188118811881188,0.513513513513513,2.25499412455934
"[4]402","{feathers=FALSE,eggs=TRUE}","=>","{legs=FALSE}",0.188118811881188,0.487179487179487,2.13935340022297
"[5]393","{eggs=TRUE,predator=TRUE}","=>","{legs=FALSE}",0.128712871287129,0.393939393939394,1.72990777338603
"[6]361","{eggs=TRUE,tail=TRUE}","=>","{legs=FALSE}",0.148514851485149,0.384615384615385,1.68896321070234
"[7]328","{eggs=TRUE,backbone=TRUE}","=>","{legs=FALSE}",0.148514851485149,0.357142857142857,1.56832298136646
"[8]278","{eggs=TRUE,domestic=FALSE}","=>","{legs=FALSE}",0.178217821782178,0.333333333333333,1.46376811594203
"[1]1413","{eggs=TRUE,fins=TRUE}","=>","{legs=FALSE}",0.128712871287129,1,4.39130434782609
"[2]1383","{eggs=TRUE,toothed=TRUE}","=>","{legs=FALSE}",0.148514851485149,0.75,3.29347826086957
"[3]1344","{eggs=TRUE,airborne=FALSE}","=>","{legs=FALSE}",0.188118811881188,0.513513513513513,2.25499412455934
"[4]1301","{feathers=FALSE,eggs=TRUE}","=>","{legs=FALSE}",0.188118811881188,0.487179487179487,2.13935340022297
"[5]1288","{eggs=TRUE,predator=TRUE}","=>","{legs=FALSE}",0.128712871287129,0.393939393939394,1.72990777338603
"[6]1260","{eggs=TRUE,tail=TRUE}","=>","{legs=FALSE}",0.148514851485149,0.384615384615385,1.68896321070234
"[7]1225","{eggs=TRUE,backbone=TRUE}","=>","{legs=FALSE}",0.148514851485149,0.357142857142857,1.56832298136646
"[8]1175","{eggs=TRUE,domestic=FALSE}","=>","{legs=FALSE}",0.178217821782178,0.333333333333333,1.46376811594203
"[1]515","{milk=FALSE,fins=TRUE}","=>","{legs=FALSE}",0.128712871287129,1,4.39130434782609
"[2]483","{milk=FALSE,toothed=TRUE}","=>","{legs=FALSE}",0.158415841584158,0.761904761904762,3.34575569358178
"[3]448","{milk=FALSE,airborne=FALSE}","=>","{legs=FALSE}",0.198019801980198,0.526315789473684,2.31121281464531
"[4]403","{feathers=FALSE,milk=FALSE}","=>","{legs=FALSE}",0.198019801980198,0.5,2.19565217391304
"[5]394","{milk=FALSE,predator=TRUE}","=>","{legs=FALSE}",0.138613861386139,0.411764705882353,1.80818414322251
"[6]362","{milk=FALSE,tail=TRUE}","=>","{legs=FALSE}",0.158415841584158,0.4,1.75652173913044
"[7]329","{milk=FALSE,backbone=TRUE}","=>","{legs=FALSE}",0.158415841584158,0.380952380952381,1.67287784679089
"[8]279","{milk=FALSE,domestic=FALSE}","=>","{legs=FALSE}",0.188118811881188,0.345454545454545,1.51699604743083
"[1]1414","{milk=FALSE,fins=TRUE}","=>","{legs=FALSE}",0.128712871287129,1,4.39130434782609
"[2]1384","{milk=FALSE,toothed=TRUE}","=>","{legs=FALSE}",0.158415841584158,0.761904761904762,3.34575569358178
"[3]1345","{milk=FALSE,airborne=FALSE}","=>","{legs=FALSE}",0.198019801980198,0.526315789473684,2.31121281464531
"[4]1302","{feathers=FALSE,milk=FALSE}","=>","{legs=FALSE}",0.198019801980198,0.5,2.19565217391304
"[5]1289","{milk=FALSE,predator=TRUE}","=>","{legs=FALSE}",0.138613861386139,0.411764705882353,1.80818414322251
"[6]1261","{milk=FALSE,tail=TRUE}","=>","{legs=FALSE}",0.158415841584158,0.4,1.75652173913044
"[7]1226","{milk=FALSE,backbone=TRUE}","=>","{legs=FALSE}",0.158415841584158,0.380952380952381,1.67287784679089
"[8]1176","{milk=FALSE,domestic=FALSE}","=>","{legs=FALSE}",0.188118811881188,0.345454545454545,1.51699604743083
"[1]516","{aquatic=TRUE,toothed=TRUE}","=>","{legs=FALSE}",0.168316831683168,0.739130434782609,3.24574669187146
"[2]484","{aquatic=TRUE,tail=TRUE}","=>","{legs=FALSE}",0.158415841584158,0.615384615384615,2.70234113712375
"[3]449","{feathers=FALSE,aquatic=TRUE}","=>","{legs=FALSE}",0.178217821782178,0.6,2.63478260869565
"[4]404","{airborne=FALSE,aquatic=TRUE}","=>","{legs=FALSE}",0.178217821782178,0.580645161290323,2.54978962131837
"[5]395","{hair=FALSE,aquatic=TRUE}","=>","{legs=FALSE}",0.168316831683168,0.53125,2.33288043478261
"[1]1415","{aquatic=TRUE,toothed=TRUE}","=>","{legs=FALSE}",0.168316831683168,0.739130434782609,3.24574669187146
"[2]1385","{aquatic=TRUE,tail=TRUE}","=>","{legs=FALSE}",0.158415841584158,0.615384615384615,2.70234113712375
"[3]1346","{feathers=FALSE,aquatic=TRUE}","=>","{legs=FALSE}",0.178217821782178,0.6,2.63478260869565
"[4]1303","{airborne=FALSE,aquatic=TRUE}","=>","{legs=FALSE}",0.178217821782178,0.580645161290323,2.54978962131837
"[5]1290","{hair=FALSE,aquatic=TRUE}","=>","{legs=FALSE}",0.168316831683168,0.53125,2.33288043478261
"[1]517","{hair=FALSE,domestic=FALSE}","=>","{breathes=FALSE}",0.198019801980198,0.37037037037037,1.78130511463845
"[2]485","{milk=FALSE,domestic=FALSE}","=>","{breathes=FALSE}",0.198019801980198,0.363636363636364,1.74891774891775
"[3]450","{eggs=TRUE,domestic=FALSE}","=>","{breathes=FALSE}",0.188118811881188,0.351851851851852,1.69223985890653
"[4]405","{domestic=FALSE,catsize=FALSE}","=>","{breathes=FALSE}",0.148514851485149,0.3,1.44285714285714
"[5]396","{airborne=FALSE,domestic=FALSE}","=>","{breathes=FALSE}",0.198019801980198,0.294117647058824,1.41456582633053
"[6]363","{feathers=FALSE,domestic=FALSE}","=>","{breathes=FALSE}",0.198019801980198,0.28169014084507,1.35479543930248
"[7]330","{toothed=TRUE,domestic=FALSE}","=>","{breathes=FALSE}",0.128712871287129,0.25,1.20238095238095
"[1]1416","{hair=FALSE,domestic=FALSE}","=>","{breathes=FALSE}",0.198019801980198,0.37037037037037,1.78130511463845
"[2]1386","{milk=FALSE,domestic=FALSE}","=>","{breathes=FALSE}",0.198019801980198,0.363636363636364,1.74891774891775
"[3]1347","{eggs=TRUE,domestic=FALSE}","=>","{breathes=FALSE}",0.188118811881188,0.351851851851852,1.69223985890653
"[4]1304","{domestic=FALSE,catsize=FALSE}","=>","{breathes=FALSE}",0.148514851485149,0.3,1.44285714285714
"[5]1291","{airborne=FALSE,domestic=FALSE}","=>","{breathes=FALSE}",0.198019801980198,0.294117647058824,1.41456582633053
"[6]1262","{feathers=FALSE,domestic=FALSE}","=>","{breathes=FALSE}",0.198019801980198,0.28169014084507,1.35479543930248
"[7]1227","{toothed=TRUE,domestic=FALSE}","=>","{breathes=FALSE}",0.128712871287129,0.25,1.20238095238095
"[1]518","{airborne=FALSE,aquatic=TRUE}","=>","{breathes=FALSE}",0.198019801980198,0.645161290322581,3.10291858678955
"[2]486","{milk=FALSE,airborne=FALSE}","=>","{breathes=FALSE}",0.207920792079208,0.552631578947368,2.65789473684211
"[3]451","{eggs=TRUE,airborne=FALSE}","=>","{breathes=FALSE}",0.198019801980198,0.540540540540541,2.5997425997426
"[4]406","{hair=FALSE,airborne=FALSE}","=>","{breathes=FALSE}",0.207920792079208,0.525,2.525
"[5]397","{airborne=FALSE,catsize=FALSE}","=>","{breathes=FALSE}",0.158415841584158,0.444444444444444,2.13756613756614
"[6]364","{airborne=FALSE,predator=TRUE}","=>","{breathes=FALSE}",0.168316831683168,0.346938775510204,1.66861030126336
"[7]331","{airborne=FALSE,domestic=FALSE}","=>","{breathes=FALSE}",0.198019801980198,0.294117647058824,1.41456582633053
"[8]280","{feathers=FALSE,airborne=FALSE}","=>","{breathes=FALSE}",0.207920792079208,0.287671232876712,1.38356164383562
"[1]1417","{airborne=FALSE,aquatic=TRUE}","=>","{breathes=FALSE}",0.198019801980198,0.645161290322581,3.10291858678955
"[2]1387","{milk=FALSE,airborne=FALSE}","=>","{breathes=FALSE}",0.207920792079208,0.552631578947368,2.65789473684211
"[3]1348","{eggs=TRUE,airborne=FALSE}","=>","{breathes=FALSE}",0.198019801980198,0.540540540540541,2.5997425997426
"[4]1305","{hair=FALSE,airborne=FALSE}","=>","{breathes=FALSE}",0.207920792079208,0.525,2.525
"[5]1292","{airborne=FALSE,catsize=FALSE}","=>","{breathes=FALSE}",0.158415841584158,0.444444444444444,2.13756613756614
"[6]1263","{airborne=FALSE,predator=TRUE}","=>","{breathes=FALSE}",0.168316831683168,0.346938775510204,1.66861030126336
"[7]1228","{airborne=FALSE,domestic=FALSE}","=>","{breathes=FALSE}",0.198019801980198,0.294117647058824,1.41456582633053
"[8]1177","{feathers=FALSE,airborne=FALSE}","=>","{breathes=FALSE}",0.207920792079208,0.287671232876712,1.38356164383562
"[1]519","{legs=FALSE,catsize=FALSE}","=>","{breathes=FALSE}",0.118811881188119,0.75,3.60714285714286
"[2]487","{aquatic=TRUE,catsize=FALSE}","=>","{breathes=FALSE}",0.148514851485149,0.652173913043478,3.13664596273292
"[3]452","{airborne=FALSE,catsize=FALSE}","=>","{breathes=FALSE}",0.158415841584158,0.444444444444444,2.13756613756614
"[4]407","{predator=TRUE,catsize=FALSE}","=>","{breathes=FALSE}",0.118811881188119,0.428571428571429,2.06122448979592
"[5]398","{feathers=FALSE,catsize=FALSE}","=>","{breathes=FALSE}",0.158415841584158,0.372093023255814,1.78959025470653
"[6]365","{hair=FALSE,catsize=FALSE}","=>","{breathes=FALSE}",0.158415841584158,0.363636363636364,1.74891774891775
"[7]332","{domestic=FALSE,catsize=FALSE}","=>","{breathes=FALSE}",0.148514851485149,0.3,1.44285714285714
"[1]1418","{legs=FALSE,catsize=FALSE}","=>","{breathes=FALSE}",0.118811881188119,0.75,3.60714285714286
"[2]1388","{aquatic=TRUE,catsize=FALSE}","=>","{breathes=FALSE}",0.148514851485149,0.652173913043478,3.13664596273292
"[3]1349","{airborne=FALSE,catsize=FALSE}","=>","{breathes=FALSE}",0.158415841584158,0.444444444444444,2.13756613756614
"[4]1306","{predator=TRUE,catsize=FALSE}","=>","{breathes=FALSE}",0.118811881188119,0.428571428571429,2.06122448979592
"[5]1293","{feathers=FALSE,catsize=FALSE}","=>","{breathes=FALSE}",0.158415841584158,0.372093023255814,1.78959025470653
"[6]1264","{hair=FALSE,catsize=FALSE}","=>","{breathes=FALSE}",0.158415841584158,0.363636363636364,1.74891774891775
"[7]1229","{domestic=FALSE,catsize=FALSE}","=>","{breathes=FALSE}",0.148514851485149,0.3,1.44285714285714
"[1]520","{predator=TRUE,legs=FALSE}","=>","{breathes=FALSE}",0.118811881188119,0.705882352941177,3.39495798319328
"[2]488","{milk=FALSE,predator=TRUE}","=>","{breathes=FALSE}",0.168316831683168,0.5,2.4047619047619
"[3]453","{eggs=TRUE,predator=TRUE}","=>","{breathes=FALSE}",0.158415841584158,0.484848484848485,2.33189033189033
"[4]408","{hair=FALSE,predator=TRUE}","=>","{breathes=FALSE}",0.168316831683168,0.472222222222222,2.27116402116402
"[5]399","{predator=TRUE,catsize=FALSE}","=>","{breathes=FALSE}",0.118811881188119,0.428571428571429,2.06122448979592
"[6]366","{feathers=FALSE,predator=TRUE}","=>","{breathes=FALSE}",0.168316831683168,0.361702127659574,1.73961499493414
"[7]333","{airborne=FALSE,predator=TRUE}","=>","{breathes=FALSE}",0.168316831683168,0.346938775510204,1.66861030126336
"[1]1419","{predator=TRUE,legs=FALSE}","=>","{breathes=FALSE}",0.118811881188119,0.705882352941177,3.39495798319328
"[2]1389","{milk=FALSE,predator=TRUE}","=>","{breathes=FALSE}",0.168316831683168,0.5,2.4047619047619
"[3]1350","{eggs=TRUE,predator=TRUE}","=>","{breathes=FALSE}",0.158415841584158,0.484848484848485,2.33189033189033
"[4]1307","{hair=FALSE,predator=TRUE}","=>","{breathes=FALSE}",0.168316831683168,0.472222222222222,2.27116402116402
"[5]1294","{predator=TRUE,catsize=FALSE}","=>","{breathes=FALSE}",0.118811881188119,0.428571428571429,2.06122448979592
"[6]1265","{feathers=FALSE,predator=TRUE}","=>","{breathes=FALSE}",0.168316831683168,0.361702127659574,1.73961499493414
"[7]1230","{airborne=FALSE,predator=TRUE}","=>","{breathes=FALSE}",0.168316831683168,0.346938775510204,1.66861030126336
"[1]521","{eggs=TRUE,fins=TRUE}","=>","{breathes=FALSE}",0.128712871287129,1,4.80952380952381
"[2]489","{eggs=TRUE,legs=FALSE}","=>","{breathes=FALSE}",0.148514851485149,0.789473684210526,3.79699248120301
"[3]454","{eggs=TRUE,toothed=TRUE}","=>","{breathes=FALSE}",0.128712871287129,0.65,3.12619047619048
"[4]409","{eggs=TRUE,aquatic=TRUE}","=>","{breathes=FALSE}",0.188118811881188,0.633333333333333,3.04603174603175
"[5]400","{eggs=TRUE,airborne=FALSE}","=>","{breathes=FALSE}",0.198019801980198,0.540540540540541,2.5997425997426
"[6]367","{feathers=FALSE,eggs=TRUE}","=>","{breathes=FALSE}",0.198019801980198,0.512820512820513,2.46642246642247
"[7]334","{eggs=TRUE,predator=TRUE}","=>","{breathes=FALSE}",0.158415841584158,0.484848484848485,2.33189033189033
"[8]281","{hair=FALSE,eggs=TRUE}","=>","{breathes=FALSE}",0.198019801980198,0.37037037037037,1.78130511463845
"[9]233","{eggs=TRUE,domestic=FALSE}","=>","{breathes=FALSE}",0.188118811881188,0.351851851851852,1.69223985890653
"[1]1420","{eggs=TRUE,fins=TRUE}","=>","{breathes=FALSE}",0.128712871287129,1,4.80952380952381
"[2]1390","{eggs=TRUE,legs=FALSE}","=>","{breathes=FALSE}",0.148514851485149,0.789473684210526,3.79699248120301
"[3]1351","{eggs=TRUE,toothed=TRUE}","=>","{breathes=FALSE}",0.128712871287129,0.65,3.12619047619048
"[4]1308","{eggs=TRUE,aquatic=TRUE}","=>","{breathes=FALSE}",0.188118811881188,0.633333333333333,3.04603174603175
"[5]1295","{eggs=TRUE,airborne=FALSE}","=>","{breathes=FALSE}",0.198019801980198,0.540540540540541,2.5997425997426
"[6]1266","{feathers=FALSE,eggs=TRUE}","=>","{breathes=FALSE}",0.198019801980198,0.512820512820513,2.46642246642247
"[7]1231","{eggs=TRUE,predator=TRUE}","=>","{breathes=FALSE}",0.158415841584158,0.484848484848485,2.33189033189033
"[8]1178","{hair=FALSE,eggs=TRUE}","=>","{breathes=FALSE}",0.198019801980198,0.37037037037037,1.78130511463845
"[9]1134","{eggs=TRUE,domestic=FALSE}","=>","{breathes=FALSE}",0.188118811881188,0.351851851851852,1.69223985890653
"[1]522","{milk=FALSE,fins=TRUE}","=>","{breathes=FALSE}",0.128712871287129,1,4.80952380952381
"[2]490","{milk=FALSE,legs=FALSE}","=>","{breathes=FALSE}",0.158415841584158,0.8,3.84761904761905
